"subject" "activity" "tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "tbodyaccmagmean" "tbodyaccmagstd" "tgravityaccmagmean" "tgravityaccmagstd" "tbodyaccjerkmagmean" "tbodyaccjerkmagstd" "tbodygyromagmean" "tbodygyromagstd" "tbodygyrojerkmagmean" "tbodygyrojerkmagstd" "fbodyaccmeanx" "fbodyaccmeany" "fbodyaccmeanz" "fbodyaccstdx" "fbodyaccstdy" "fbodyaccstdz" "fbodyaccmeanfreqx" "fbodyaccmeanfreqy" "fbodyaccmeanfreqz" "fbodyaccjerkmeanx" "fbodyaccjerkmeany" "fbodyaccjerkmeanz" "fbodyaccjerkstdx" "fbodyaccjerkstdy" "fbodyaccjerkstdz" "fbodyaccjerkmeanfreqx" "fbodyaccjerkmeanfreqy" "fbodyaccjerkmeanfreqz" "fbodygyromeanx" "fbodygyromeany" "fbodygyromeanz" "fbodygyrostdx" "fbodygyrostdy" "fbodygyrostdz" "fbodygyromeanfreqx" "fbodygyromeanfreqy" "fbodygyromeanfreqz" "fbodyaccmagmean" "fbodyaccmagstd" "fbodyaccmagmeanfreq" "fbodybodyaccjerkmagmean" "fbodyaccjerkmagstd" "fbodyaccjerkmagmeanfreq" "fbodygyromagmean" "fbodygyromagstd" "fbodygyromagmeanfreq" "fbodygyrojerkmagmean" "fbodygyrojerkmagstd" "fbodygyrojerkmagmeanfreq" "angletbodyaccmeangravity" "angletbodyaccjerkmeangravitymean" "angletbodygyromeangravitymean" "angletbodygyrojerkmeangravitymean" "anglexgravitymean" "angleygravitymean" "anglezgravitymean"
"81" 21 "STANDING" 0.2351375528 -0.0159860518743 -0.10365247682 -0.2495564359343 -0.098981268604 -0.30000568882 0.7732165548 -0.13266082798 -0.013194731795 -0.9462868346 -0.9341859038 -0.9113525221 0.091748806217 0.0047589076647 -0.028928883541 -0.325618062208 -0.300385883972 -0.568372915044 -0.067058253418 -0.059418467595 0.0884436285719 -0.4777829073 -0.424294027782 -0.35547015993 -0.094998217218 -0.06614274071 -0.0439020005402 -0.515763100953 -0.608143238108 -0.51399497102 -0.154441607019 -0.224715280859 -0.154441607019 -0.224715280859 -0.355607396991 -0.312951805492 -0.263440130209 -0.379753104503 -0.563840852651 -0.5937247409286 -0.271347722578 -0.145855913614 -0.374851251344 -0.243812907408 -0.134947528115 -0.31908022819 -0.375395252813 -0.04715172472524 -0.0098035821672 -0.354300901959 -0.331635476171 -0.52866195893 -0.357195851679 -0.31569634677 -0.60709196046 -0.260078135503 -0.38926223569 -0.273554117131 -0.391320855015 -0.45693032227 -0.34221857842 -0.509220534912 -0.41451711479 -0.42315532756 -0.14754565085656 -0.143230074101 -0.130761002338 -0.2124882890904 -0.35498166883 0.004936707161 -0.291746667223 -0.34786437972 0.0387758750678 -0.441346969551 -0.45028194346 -0.044840507068 -0.59348788745 -0.62465539495 0.083225803299 0.177757982513 0.00273312731 0.106174574612 -0.03866784826 -0.589826209 0.167778881908 0.0241829123464
"82" 22 "STANDING" 0.254206061612903 -0.0207270239693548 -0.113644915677419 -0.631823906451613 -0.548776754887097 -0.652493533677419 0.638070352096774 0.00352064289516129 0.143036230608065 -0.964150899354839 -0.94944275016129 -0.943063158225806 0.0801368256527419 0.0339534504530645 0.007175342395 -0.664307332096774 -0.656505687935484 -0.787471527854839 -0.0242058131274194 -0.0720338356209677 0.0981571795645161 -0.738834678064516 -0.71641049883871 -0.693830098387097 -0.112238966603226 -0.0327979600620968 -0.0689026282177419 -0.756850001290323 -0.814659235435484 -0.771642896822581 -0.580154893209677 -0.626856309887097 -0.580154893209677 -0.626856309887097 -0.683335991819355 -0.657514442633871 -0.628130008403226 -0.680983350175806 -0.79000149483871 -0.805298038762903 -0.641552948870968 -0.568887733403226 -0.701218893129032 -0.628746181096774 -0.568563475677419 -0.657073229679032 -0.227002864798387 -0.0194948157846774 0.0362258156451613 -0.679865134343548 -0.670690036725806 -0.771112830241935 -0.67909193457279 -0.664710082910484 -0.802986069725806 -0.0371237735629032 -0.246923996532258 -0.0927741628516129 -0.696078106612903 -0.747216241419355 -0.677448044096774 -0.754013280967742 -0.704466202353226 -0.728687495741935 -0.147193367095161 -0.164682198387097 -0.0666740574585484 -0.621343478806452 -0.690668068306452 0.0464513161403226 -0.652656141354839 -0.666461638774194 0.15781787316129 -0.7202112165 -0.712937337741935 -0.0883480058064516 -0.805403328790323 -0.819679925814516 0.132182763758065 0.160080850416129 -0.0300569819354839 0.00446613951935484 0.0283937745016129 -0.484070927580645 0.0640599816451613 -0.0927468329025807
"83" 23 "STANDING" 0.315301472222222 -0.0113004558412698 -0.104762434395238 -0.44277317395873 -0.281500620655556 -0.392381122361905 0.840646361904762 -0.146461925111111 -0.0537799747874603 -0.960682468730159 -0.933350168888889 -0.920984844126984 0.0486907866280159 -0.071516548798254 -0.0432687231663492 -0.470786919385714 -0.427059906714286 -0.63681547952381 -0.0455627988444444 -0.0786245 0.0769230989206349 -0.611058801904762 -0.492779644571429 -0.462007236012698 -0.113723096868254 -0.00791331306666667 -0.0463866988698413 -0.610799696253968 -0.640220517507937 -0.60125504831746 -0.341487487392381 -0.413477433177778 -0.341487487392381 -0.413477433177778 -0.481412549212698 -0.449615580177778 -0.414502473820635 -0.507298375434921 -0.628237808809524 -0.630807087920635 -0.45390163967619 -0.329507618860317 -0.491564261396825 -0.44060142768254 -0.305622197 -0.392166087361905 -0.244267173542857 0.00894339786190476 -0.0247125796063492 -0.494123372755556 -0.458563277206349 -0.608488867619048 -0.49445724977619 -0.43243491044127 -0.664533953809524 -0.123186958206556 -0.261934541968254 -0.206137910484127 -0.525558896 -0.526765002390476 -0.450280047380952 -0.640470613174603 -0.481734194031746 -0.517837347349206 -0.0769978395825397 -0.147657016492064 -0.0938416557514286 -0.402429106031746 -0.514302187792063 0.0548296003190476 -0.440028989780952 -0.467237573779365 0.123775541130159 -0.543436898746032 -0.572106569555555 0.0302621768206349 -0.635383067752381 -0.652524265057143 0.109692167746032 -0.241000023714286 0.0726601614777778 0.0789318467301587 -0.0106009251544444 -0.65429985015873 0.176806915746032 0.0592723854412698
"84" 24 "STANDING" 0.288668788382353 -0.0144872880323529 -0.110678571435294 -0.611220000102941 -0.507461713447059 -0.603531024788235 0.660379258823529 0.0468606021029412 0.0949415252764706 -0.9724578525 -0.966569606470588 -0.952562498088235 0.0756408688970588 0.0101471816 -0.0411002553963647 -0.644977237941176 -0.6067974574 -0.763120239705882 -0.0128262271044118 -0.0798798988014706 0.0731710344558824 -0.713119993573529 -0.679628571205882 -0.624257842147059 -0.0931748784411765 -0.0393464848676471 -0.0418265695835294 -0.733612026279412 -0.785852113088235 -0.732026960807353 -0.548051546591176 -0.610744087585294 -0.548051546591176 -0.610744087585294 -0.648149226147059 -0.641680600470588 -0.599373321822059 -0.654553532308824 -0.761618053867647 -0.777906116985294 -0.62932821125 -0.537958057538824 -0.66439926125 -0.605332175336765 -0.523657483632353 -0.605395478382353 -0.241040760835294 0.0485977737441176 0.0438134571120588 -0.665011468413235 -0.63064185875 -0.745676652132353 -0.65642307625 -0.607671462083823 -0.779485380294118 -0.0779620183235294 -0.173843445604412 -0.154259251641471 -0.660555083161765 -0.702304121232353 -0.611354682095588 -0.731420269294118 -0.671020866117647 -0.66453822425 -0.0785913050882353 -0.146158470826471 -0.00320058984264706 -0.603882269544118 -0.676431644705882 0.104395555729412 -0.633937066470588 -0.655299893735294 0.137628370917647 -0.694797915823529 -0.690185796897059 -0.00783378615441176 -0.779598522985294 -0.79212451425 0.119361865295588 -0.0241398106705882 -0.0476841898426471 0.0227206366764706 0.0110150240588235 -0.48606921 0.0295532886617647 -0.0565716296735294
"85" 25 "STANDING" 0.298374350135135 -0.0204052039783784 -0.115341890608108 -0.626163336621622 -0.568962765355405 -0.652676672450405 0.657932487162162 -0.0300993163918919 0.0756206882972973 -0.975294141216216 -0.968550856351351 -0.959755571756757 0.0848882209054054 -0.0253034374821622 -0.0329723746748649 -0.642703059721622 -0.637291055621622 -0.777073046385135 -0.0444463845608108 -0.0740369268648649 0.117665457608108 -0.740358465283784 -0.718905030527027 -0.721092425810811 -0.08363405809 -0.0256039176054054 -0.0527083241918919 -0.746871976175676 -0.795978702567568 -0.768011805378378 -0.586810523074324 -0.623149873108108 -0.586810523074324 -0.623149873108108 -0.663165275689189 -0.638863126378378 -0.655323432216216 -0.698660919544595 -0.776724293540541 -0.786508517824324 -0.637132956648649 -0.583619832824324 -0.695117672797297 -0.623497365036486 -0.589703558045946 -0.658927449493243 -0.167707136233784 0.0586990724621622 0.100415967245946 -0.658480308732432 -0.659848932494595 -0.762534694405405 -0.658693457106757 -0.637376248394595 -0.790516956743243 -0.0070599367027027 -0.18475767837973 -0.0913680614932432 -0.695813240945946 -0.736374839364865 -0.696570628047297 -0.756077027472973 -0.713468690993243 -0.756339793378378 -0.070056941627027 -0.133483931691892 0.0119042533841892 -0.616157418783784 -0.686218332162162 0.137268508354676 -0.633355516275676 -0.649100743609459 0.189207526804595 -0.720746214054054 -0.738521068310811 0.00367279705297297 -0.789508347027027 -0.798580937432432 0.146030960635135 -0.153682025050541 -0.0287440376945946 0.0889510376256757 0.00962251721621621 -0.497891324594595 0.096685669477027 -0.0300826286501081
"86" 26 "STANDING" 0.309175171351351 -0.0169912930218919 -0.113805464827027 -0.502828120402703 -0.373559064833784 -0.553171273635135 0.835617792216216 -0.112025273658108 0.0352825761310811 -0.967474357027027 -0.946350874054054 -0.919828138783784 0.0644574554324324 -0.016592492936973 0.00871590095202703 -0.54255526867973 -0.483877388112162 -0.715842077364865 -0.0330575425040541 -0.0607815685904054 0.0746112552287838 -0.634424939418919 -0.614102650189189 -0.590818054 -0.123163445689189 -0.0356248142702703 -0.0484209127486486 -0.633875348204054 -0.735060530189189 -0.634107519343243 -0.440370670135135 -0.478025017527027 -0.440370670135135 -0.478025017527027 -0.554857506527027 -0.525465695909459 -0.510177374532432 -0.570326499432432 -0.691597105081081 -0.708630735731081 -0.520849907810811 -0.4027836475 -0.609641768459459 -0.497340426256757 -0.399636097478378 -0.561483098297297 -0.291390806845946 -0.0274755147027027 -0.00623211866851351 -0.563310311675676 -0.512901391941351 -0.691774806297297 -0.562521297716216 -0.487544255390541 -0.738663932162162 -0.112883773831081 -0.289895788243243 -0.169086731122973 -0.558611884972973 -0.647675134039189 -0.542755293512162 -0.661024947527027 -0.602732904824324 -0.647182351594595 -0.114570119385135 -0.193743022648649 -0.0440786136405405 -0.470018473837838 -0.565761274040541 0.0309256193108108 -0.516986859797297 -0.540364865302703 0.139324626110811 -0.608422285416216 -0.624042019432432 -0.0514055360702703 -0.713594586081081 -0.723575175344595 0.11711044972027 -0.156421179300135 0.0666360878687838 0.0854271975405405 0.0137361698878378 -0.656587565405405 0.154325538172973 -0.0077518761377027
"87" 27 "STANDING" 0.281143055875 -0.01674348541875 -0.106339339275 -0.52951317492875 -0.442356568477125 -0.54109585334875 0.6755594781125 -0.0087469955 0.0638506816575 -0.971736724125 -0.960274491375 -0.95012117875 0.08089437977875 -0.00399023154425 -0.022346211229 -0.56425645662625 -0.5414168437125 -0.703370222125 -0.00679259267625 -0.09020633270875 0.07913706210725 -0.67754342006875 -0.6353769390125 -0.574587435675 -0.102476727925 -0.0297760386095 -0.082143213155 -0.6750292944875 -0.7536475200125 -0.6867554934 -0.469015507825 -0.52895020211625 -0.469015507825 -0.52895020211625 -0.5752577637375 -0.5567832442375 -0.538551922125 -0.5927124655875 -0.71784154805 -0.740608005625 -0.546176669475625 -0.4755274664125 -0.5956675483125 -0.524514082075 -0.46273953261625 -0.550388354137125 -0.25231272526125 0.0080399076925 0.0747227206138375 -0.5821863186825 -0.568927034525 -0.683057799525 -0.5857126727625 -0.543085505075 -0.72225409234 -0.076278133195 -0.2231605846625 -0.1103274210125 -0.6178702907875 -0.659489276225 -0.5704798060225 -0.69813990412375 -0.6269692974625 -0.617713871075 -0.11140808472875 -0.14741226933375 -0.0731357272025 -0.5106659275375 -0.61397718505 0.1108299647475 -0.543502264275 -0.5780081430125 0.180065669325 -0.639968021182875 -0.6340428258 -0.01364573137625 -0.73808986825 -0.76335145275 0.1274898999925 -0.01027544986 -0.053662819675 -0.0711890657125 -0.0241025449875 -0.4909476329125 0.0682589584725 -0.03324223045375
"88" 28 "STANDING" 0.277861467848101 -0.016207243144557 -0.102071366936709 -0.599728148316456 -0.482918622006835 -0.602726735734177 0.688068771898734 -0.00693545879873418 0.0773888105401266 -0.969762969493671 -0.950051861012658 -0.939878923164557 0.0783733459962025 0.00360700995696203 -0.0150985983165696 -0.625496671835443 -0.581607058707595 -0.748470176379747 -0.00644829820924051 -0.0808924574164557 0.0797030979649367 -0.693415514679747 -0.67577684664557 -0.650811970531646 -0.0885875955949367 -0.0302148180050633 -0.0409825183164557 -0.695388878353165 -0.784596174329114 -0.725682035696202 -0.534871699088608 -0.562207093063291 -0.534871699088608 -0.562207093063291 -0.634635186101266 -0.598198642261646 -0.592715624393671 -0.640544908112658 -0.752732133202532 -0.763953492939241 -0.614234553446835 -0.518387035506329 -0.65806014978481 -0.59525707434557 -0.498922393564557 -0.608020920029114 -0.247688625041772 -0.0504892138835443 0.0606681499227848 -0.639806864341772 -0.608844079664557 -0.727950652341772 -0.644608848216557 -0.58015138756962 -0.767594281379747 -0.0754290974210127 -0.276618033755696 -0.123018129256962 -0.630992566734177 -0.699522199848101 -0.636492358848101 -0.715218155806329 -0.668656201772152 -0.690693932607595 -0.0890260129936709 -0.187613734586076 -0.0762892025113924 -0.558999932898734 -0.634259604435443 0.0236573185788608 -0.591133281158228 -0.610900773983544 0.118123715898734 -0.682523796139241 -0.677993881088608 -0.0652548195443038 -0.769178885898734 -0.774727038126582 0.0437766911924051 -0.0409942363607595 -0.0271011161303797 -0.0403557835696203 -0.0320388123544304 -0.523363604936709 0.0707623805 -0.0449748091990506
"89" 29 "STANDING" 0.270083942092308 -0.0140462578784615 -0.107628519446154 -0.561164445338462 -0.498686976446154 -0.590956648849846 0.710542786307692 -0.01611127302 0.0641479181207692 -0.963796574 -0.943550345230769 -0.936000235692308 0.0888513968 0.0191802452509231 0.0190182049030769 -0.6199564774 -0.604976035661538 -0.752323794230769 0.00114270663230769 -0.0797108828743077 0.0725521925723077 -0.710068902030769 -0.688779443646154 -0.646529903107692 -0.109678783103231 -0.036530743846 -0.0509374005076923 -0.715322912769231 -0.788019683846154 -0.725504443815385 -0.511147375138462 -0.566265434723077 -0.511147375138462 -0.566265434723077 -0.635131782226154 -0.615667076369231 -0.590932228797538 -0.651529170376923 -0.756549540753846 -0.777067348307692 -0.582508931738462 -0.519768357676923 -0.645786000030769 -0.5542950194 -0.520699951707692 -0.595333378 -0.221283590673846 -0.0175494814953846 0.0249605924696923 -0.637714448292308 -0.623253890830769 -0.726805631569231 -0.635884205523077 -0.612287429716923 -0.776729683892308 -0.0558357808676923 -0.233978115952308 -0.138025990746154 -0.6564161904 -0.703228644938461 -0.628551366676923 -0.729170478569231 -0.686363898384615 -0.686916367492308 -0.143406341378462 -0.154047662875385 -0.0464516431892308 -0.557573769938462 -0.639659685866154 0.0491411658166154 -0.607912460846154 -0.629033569815385 0.155339349295385 -0.688463758461539 -0.689590187430769 -0.0466262337015385 -0.776952854153846 -0.793549733369231 0.133625773555385 0.00899547864492308 0.0513360909784615 -0.0268873107107692 -0.0704650450676923 -0.531160906307692 0.0771261987076923 -0.0299062199076923
"90" 30 "STANDING" 0.269464327389831 -0.0270203071966102 -0.111646995627119 -0.740498156728814 -0.675303784 -0.745602303898305 0.663203516271186 0.0348417974864407 0.091031234978983 -0.95852999338983 -0.926026753949153 -0.918116478813559 0.0916900255762712 0.015974453238983 -0.00758531938016949 -0.762448632847458 -0.764419888813559 -0.852214641440678 -0.0104259282118644 -0.0857092947220339 0.0920711869237288 -0.783008716055932 -0.806134757084746 -0.800549200661017 -0.0900572092779661 -0.0508119128864407 -0.0601882608966102 -0.823799063915254 -0.855484416559322 -0.837895421779661 -0.690595577389831 -0.692523387864407 -0.690595577389831 -0.692523387864407 -0.781092670169492 -0.752799618813559 -0.738962665994915 -0.758499222915254 -0.847864643847458 -0.84091528120339 -0.748922525 -0.700447594915254 -0.781051525727966 -0.737845236372881 -0.68366911979661 -0.747586528372881 -0.131691220262034 0.0321163935322034 0.105781806601695 -0.770876402694915 -0.776968592818644 -0.838424531457627 -0.775519862 -0.766811614864407 -0.864793561016949 0.0988631623288136 -0.146865102338983 -0.0706162082440678 -0.763229542338983 -0.809463256491525 -0.783933344791525 -0.791635700440678 -0.807002521186441 -0.825536899322034 -0.0848040617423729 -0.13098568949661 -0.0188972804423729 -0.698816594915254 -0.738916371983051 0.0958031587932203 -0.748099618530847 -0.760650418474576 0.254393940926441 -0.789589546711864 -0.781305361694915 -0.0843941775254237 -0.843463866576271 -0.848991090169491 0.16175195367661 -0.0425627814267797 0.0483344212355932 -0.075352175019322 -0.012561529259322 -0.487650436271186 0.037020866761017 -0.0484429169949153
"91" 1 "WALKING" 0.275311222033898 -0.0155532525084746 -0.108377955 -0.57490225079661 -0.449951304525424 -0.602795821038983 0.686179886101695 -0.0473622312898305 0.0819462987118644 -0.965161662033898 -0.95147089220339 -0.943629688135593 0.0529196471 -0.00280801273254237 -0.0194831668605085 -0.598683236372881 -0.53750414640678 -0.732698956644068 -0.0355068130118644 -0.0528177120033898 0.0671566027816949 -0.702929158118644 -0.655567275254237 -0.60902662140678 -0.0803419846440678 -0.0441373212661017 -0.0537343846610169 -0.702926508033898 -0.765166700169492 -0.689851564389831 -0.513677365753898 -0.545422530135593 -0.513677365753898 -0.545422530135593 -0.604375464305085 -0.569843408271186 -0.568154860305085 -0.657158728423729 -0.731089176610169 -0.757856250169492 -0.587974900711864 -0.471939927379661 -0.637514246084746 -0.570882478063559 -0.475638070114407 -0.616638451 -0.236817384886441 0.00206781646101695 0.0845172519035593 -0.611852221757627 -0.554878229864407 -0.708132101949153 -0.621388928152542 -0.550917181966102 -0.755898949745763 -0.0570420814864407 -0.217245944457627 -0.0835174374627119 -0.654697609067797 -0.679053729898305 -0.591071467877966 -0.719988222542373 -0.645646957845763 -0.65294849630339 -0.151148701471186 -0.187681145862712 -0.0631447407830509 -0.532725776915254 -0.625469835659322 0.057034111459322 -0.56513357724661 -0.579319058781356 0.134265889965085 -0.68354018140678 -0.700941069305085 -0.0212476549830509 -0.760397395932203 -0.772061984576271 0.13053158258983 0.0449142595067797 0.158217889288136 0.0773085208169492 0.0367360446911864 -0.522465432542373 0.110231190222034 -0.0452316310915254
"92" 2 "WALKING" 0.275486986166667 -0.016473419574415 -0.106412858433333 -0.636077657615 -0.548818707613333 -0.6187645596 0.694206915916667 -0.0288372182166667 0.00226147639833333 -0.971702553333333 -0.958215809166667 -0.949260876166667 0.06758870412 0.0239768317998333 0.0190013556691667 -0.651837335766667 -0.63613661925 -0.765364497616667 -0.0188351181533333 -0.0826775031266667 0.0764792581333333 -0.7065325474 -0.685155897266667 -0.65876337455 -0.083838736985 -0.0379372119783333 -0.04827993904 -0.74943877765 -0.7978738104 -0.760806178666667 -0.579327392583333 -0.610798076633333 -0.579327392583333 -0.610798076633333 -0.664592665483333 -0.638110784266667 -0.605276727951667 -0.65820376618 -0.776961961833333 -0.792561590683333 -0.644656877416667 -0.571361711765 -0.670479219638333 -0.633843031633333 -0.566564854383333 -0.622989856601667 -0.168636669983333 0.01082258991 0.0167589533416667 -0.67502072665 -0.658072829416667 -0.7482305555 -0.659580666616667 -0.637447226616667 -0.781063916333333 -0.0449510091666667 -0.255556783656667 -0.165108530056667 -0.6710731511 -0.717157052866667 -0.657812268733333 -0.720239941933333 -0.67248482585 -0.691742342296667 -0.178653775071667 -0.177725456816667 -0.10217140068 -0.607757609816667 -0.67445705025 0.0589469438066667 -0.642399187226667 -0.636414881283333 0.108466025263833 -0.697596530366667 -0.69351511735 -0.083042848706 -0.79590387735 -0.803333945316667 0.0564861369616667 0.0457753814566667 0.0142958951466667 0.02018230525 -0.144605348778333 -0.5254257845 0.0832145987833333 0.0146053830283333
"93" 3 "WALKING" 0.281400774561403 -0.0170476526929825 -0.103080348476667 -0.494823596596491 -0.368157713151053 -0.515515570596491 0.751207737315789 -0.066024949754386 0.0687487075578947 -0.955933904210526 -0.948804952631579 -0.931683331754386 0.11863757504386 -0.0541921320931579 0.00366623640368421 -0.537612684280702 -0.466183049073684 -0.705611202631579 -0.0560989621298246 -0.0443767071349123 0.117385207403509 -0.673267269298246 -0.589591474333333 -0.581868863894737 -0.0796674371789474 -0.0532570833824561 -0.0627836220929825 -0.658276532894737 -0.716496851578947 -0.637753011421053 -0.430907543692982 -0.46752602545614 -0.430907543692982 -0.46752602545614 -0.550343473561403 -0.499895053121053 -0.519755802017544 -0.586095656070175 -0.691095187719298 -0.696917623508772 -0.500511366052632 -0.390810235305263 -0.574271953263158 -0.494364720640351 -0.398219991757895 -0.524451825929825 -0.268599074017544 0.071619724722807 0.0352499449649123 -0.555678154087719 -0.500262154764912 -0.681338289649123 -0.560950729894737 -0.466084624070175 -0.728727629824561 -0.144940176136842 -0.242919484140351 -0.184674261412281 -0.62072607277193 -0.618545765884211 -0.539041718280702 -0.693065758947368 -0.579866618105263 -0.637509143614035 -0.06341185802 -0.152554039736842 -0.0284105325964912 -0.450010968438597 -0.561824048614035 0.0816886676842105 -0.496068034991228 -0.508885806998246 0.103473028006965 -0.615358818807018 -0.640246427368421 0.00921164178754386 -0.701030443333333 -0.713481769649123 0.101961648696491 0.00122545308175438 -0.0717439791175439 0.0695234569929825 -0.104218926859649 -0.565161764912281 0.114157798424561 -0.036402020677193
"94" 4 "WALKING" 0.291552099069444 -0.0214032695866667 -0.105561245984722 -0.53351427225 -0.405831685743056 -0.549632119708333 0.725863545416667 -0.0283435362722222 0.0626494568430555 -0.966064080972222 -0.951360250972222 -0.938223994583333 0.0418549087361111 0.0214915386941667 -0.0257201575872222 -0.574038281319444 -0.522426479879167 -0.724198091291667 -0.000883478047222222 -0.0837908627569444 0.0651047831111111 -0.668256748666667 -0.623199524013889 -0.590122019902778 -0.0957906379375 -0.0392900517505556 -0.0541244725347222 -0.670571135569444 -0.742067948666667 -0.700197938102778 -0.4632377491925 -0.520243556180556 -0.4632377491925 -0.520243556180556 -0.582491804875 -0.554056386548611 -0.535907480779167 -0.590706862572222 -0.715692694819444 -0.736368474902778 -0.546144444513889 -0.440872249611667 -0.601265570394444 -0.530212672902778 -0.426656798665278 -0.558717800316667 -0.229194179111111 -0.0224267819458333 0.0117613565833333 -0.594567488986111 -0.5532307384875 -0.700851264986111 -0.591135200851111 -0.521706112798611 -0.746522673472222 -0.103543904591667 -0.278681928097222 -0.199890181211111 -0.607700728166667 -0.649909265513889 -0.583926380334722 -0.68977142375 -0.61309046375 -0.631767106944444 -0.0991550639916667 -0.151298514986111 -0.0933352835138889 -0.508170705375 -0.603504905361111 0.0518116762208333 -0.54407444725 -0.570881203875 0.0732885944069444 -0.637040631236111 -0.632147492069444 -0.0551682599694444 -0.739582435013889 -0.751844395805556 0.0964500116277778 -0.0431906641208333 0.129176849016667 -0.0595390716972222 0.0634347914472222 -0.556008307916667 0.0887012712638889 -0.0333825251819444
"95" 5 "WALKING" 0.270213626333333 -0.0109687574166667 -0.0994115005666667 -0.768722711733333 -0.7248842183 -0.813609751333333 0.600762227666667 0.0848020041033333 0.144355332387 -0.983574088666667 -0.973295164666667 -0.947602282666667 0.1076353678 0.0144976698633333 0.00813795728 -0.800944548166667 -0.781010383666667 -0.887324738666667 0.00461685851666667 -0.0901517999466667 0.0796402204666667 -0.829538761 -0.838737459 -0.809338249333333 -0.111498939233333 -0.0243831200866667 -0.06738902589 -0.8426371219 -0.901664089666667 -0.854864149666667 -0.7459927747 -0.764056976333333 -0.7459927747 -0.764056976333333 -0.813174541033333 -0.797274468666667 -0.785498225766667 -0.799853559333333 -0.879311370666667 -0.887698414666667 -0.784963540866667 -0.7371961568 -0.836675187666667 -0.763093521166667 -0.7366867113 -0.816299937 -0.0895976758333333 0.0288975961766667 0.0873031117 -0.812670973433333 -0.786823323666667 -0.874522396333333 -0.807078141433333 -0.78992275618 -0.898879548 0.0426180841333333 -0.15207501928 -0.0693201850866667 -0.799024073166667 -0.855912746 -0.81136342939 -0.840506298 -0.8313920471 -0.827045554333333 -0.0523246484733333 -0.264040950596667 -0.0777357152833333 -0.7660563063 -0.800432983366667 0.0818881397333333 -0.797872149063333 -0.798026357866667 0.214548083266667 -0.836915155 -0.812791669 -0.0865022252333333 -0.890929857333333 -0.891574589666667 0.11411614514 0.0623687490433333 -0.0224620223333333 -0.11924395 0.114944198833333 -0.448830305333333 -0.0010172897 -0.0907958899366667
"96" 6 "WALKING" 0.252998234716981 -0.0189367224567925 -0.112351559320755 -0.48598214889434 -0.33899645952717 -0.495940031924528 0.726879923584906 -0.0738491011867925 0.0332483035603774 -0.962287434150943 -0.948261132075472 -0.917394749811321 0.0779544766792453 0.0266781561884906 -0.00843239898981132 -0.53193676785283 -0.4924118889 -0.700576366981132 -0.069716419854717 -0.0619363731903585 0.113486434503774 -0.610479177716981 -0.579612170641509 -0.541265982830189 -0.0780740067924528 -0.045391155 -0.0458998314722642 -0.650476769113208 -0.722704513188679 -0.661852138958491 -0.409534815924528 -0.454199615075472 -0.409534815924528 -0.454199615075472 -0.548331106911321 -0.515811489892453 -0.468544242720755 -0.534191514515094 -0.691262037584906 -0.704330146830189 -0.511750278622642 -0.383580447433962 -0.568562196301887 -0.477663531907547 -0.359831312811321 -0.499362158188679 -0.308839908535849 -0.011682972945283 0.00915752506415094 -0.560096267660377 -0.524405830943396 -0.674419427264151 -0.544739207073585 -0.492048900830189 -0.725532699396226 -0.144703127239623 -0.317780095066038 -0.165722539032075 -0.550939428679245 -0.617695103679245 -0.522845951075472 -0.632328494528302 -0.563538397188679 -0.591656337018868 -0.127548539589245 -0.168931499118868 -0.0644184033584906 -0.448647253573585 -0.544129608245283 0.0566093401188679 -0.509705298475472 -0.527384854188679 0.0846176474849057 -0.582313113245283 -0.585800808584906 -0.0339143125849057 -0.702473065660377 -0.728448786415094 0.0694442015603774 0.111314637356604 -0.0158194845037736 0.0458515467169811 -0.112833111607547 -0.532203979622642 0.120065429679245 -0.00806090485660377
